Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State,Order Year,Order Month,Order Month Name,Order Quarter,Order Day,Day of Week,Revenue After Discount,Profit Margin %,Discount %,Profit Category
OD06408,James,Bakery,Breads & Buns,Dharmapuri,7/5/2015,South,949,0.12,180.31,Tamil Nadu,2015,7,July,Q3,5,Sunday,835.12,19,12,Medium
OD06409,Roshan,Beverages,Soft Drinks,Viluppuram,1/2/2018,South,503,0.1,100.6,Tamil Nadu,2018,1,January,Q1,2,Tuesday,452.7,20,10,Medium
OD06410,Sudeep,Snacks,Chocolates,Coimbatore,1/2/2018,South,2081,0.15,749.16,Tamil Nadu,2018,1,January,Q1,2,Tuesday,1768.85,36,15,Very High
OD06411,Yusuf,Food Grains,Atta & Flour,Tenkasi,9/30/2018,West,582,0.11,128.04,Tamil Nadu,2018,9,September,Q3,30,Sunday,517.98,22,11,Medium
OD06412,Muneer,Food Grains,Atta & Flour,Karur,11/11/2015,West,1319,0.19,527.6,Tamil Nadu,2015,11,November,Q4,11,Wednesday,1068.39,40,19,High
OD06413,Vidya,Food Grains,Atta & Flour,Pudukottai,4/13/2018,West,1071,0.17,278.46,Tamil Nadu,2018,4,April,Q2,13,Friday,888.93,26,17,Medium
OD06414,Sudha,"Eggs, Meat & Fish",Fish,Bodi,9/21/2018,West,1189,0.25,487.49,Tamil Nadu,2018,9,September,Q3,21,Friday,891.75,41,25,High
OD06415,Harish,Bakery,Biscuits,Dindigul,9/28/2016,West,1914,0.12,133.98,Tamil Nadu,2016,9,September,Q3,28,Wednesday,1684.32,7,12,Medium
OD06416,Sudeep,Food Grains,Dals & Pulses,Dharmapuri,7/30/2017,West,1279,0.26,511.6,Tamil Nadu,2017,7,July,Q3,30,Sunday,946.46,40,26,High
OD06417,Sudha,Food Grains,Atta & Flour,Perambalur,9/23/2017,West,1398,0.25,139.8,Tamil Nadu,2017,9,September,Q3,23,Saturday,1048.5,10,25,Medium
OD06418,Krithika,Food Grains,Atta & Flour,Salem,12/19/2015,West,1389,0.24,416.7,Tamil Nadu,2015,12,December,Q4,19,Saturday,1055.64,30,24,High
OD06419,Muneer,Bakery,Breads & Buns,Karur,9/13/2016,West,2445,0.12,978,Tamil Nadu,2016,9,September,Q3,13,Tuesday,2151.6,40,12,Very High
OD06420,Vince,Snacks,Noodles,Chennai,3/28/2018,West,1646,0.31,576.1,Tamil Nadu,2018,3,March,Q1,28,Wednesday,1135.74,35,31,High
OD06421,Yadav,Fruits & Veggies,Organic Fruits,Coimbatore,12/4/2018,West,519,0.11,36.33,Tamil Nadu,2018,12,December,Q4,4,Tuesday,461.91,7,11,Low
OD06422,Ram,"Eggs, Meat & Fish",Fish,Trichy,7/20/2015,West,1104,0.25,331.2,Tamil Nadu,2015,7,July,Q3,20,Monday,828,30,25,High
OD06423,Komal,Fruits & Veggies,Organic Fruits,Theni,12/2/2018,West,1656,0.16,513.36,Tamil Nadu,2018,12,December,Q4,2,Sunday,1391.04,31,16,High
OD06424,Komal,Oil & Masala,Edible Oil & Ghee,Perambalur,12/2/2018,West,1834,0.1,623.56,Tamil Nadu,2018,12,December,Q4,2,Sunday,1650.6,34,10,Very High
OD06425,Sudha,"Eggs, Meat & Fish",Mutton,Nagercoil,9/30/2018,West,1968,0.23,846.24,Tamil Nadu,2018,9,September,Q3,30,Sunday,1515.36,43,23,Very High
OD06426,Rumaiza,Snacks,Cookies,Virudhunagar,3/19/2016,West,2010,0.21,402,Tamil Nadu,2016,3,March,Q1,19,Saturday,1587.9,20,21,High
OD06427,Mathew,Food Grains,Dals & Pulses,Vellore,10/28/2015,West,2069,0.34,724.15,Tamil Nadu,2015,10,October,Q4,28,Wednesday,1365.54,35,34,Very High
OD06428,Anu,Oil & Masala,Masalas,Madurai,10/28/2015,West,2220,0.3,999,Tamil Nadu,2015,10,October,Q4,28,Wednesday,1554,45,30,Very High
OD06429,Mathew,Oil & Masala,Edible Oil & Ghee,Tirunelveli,11/17/2015,West,2370,0.19,663.6,Tamil Nadu,2015,11,November,Q4,17,Tuesday,1919.7,28,19,Very High
OD06430,Akash,Fruits & Veggies,Fresh Fruits,Salem,9/28/2016,West,1396,0.32,307.12,Tamil Nadu,2016,9,September,Q3,28,Wednesday,949.28,22,32,High
OD06431,Malik,Oil & Masala,Edible Oil & Ghee,Tirunelveli,9/23/2017,West,1826,0.27,456.5,Tamil Nadu,2017,9,September,Q3,23,Saturday,1332.98,25,27,High
OD06432,Veronica,Bakery,Cakes,Trichy,11/16/2016,West,2246,0.35,247.06,Tamil Nadu,2016,11,November,Q4,16,Wednesday,1459.9,11,35,Medium
OD06433,Arvind,Fruits & Veggies,Organic Vegetables,Namakkal,10/10/2016,West,2361,0.11,708.3,Tamil Nadu,2016,10,October,Q4,10,Monday,2101.29,30,11,Very High
OD06434,Verma,Fruits & Veggies,Organic Vegetables,Perambalur,12/6/2017,West,703,0.35,274.17,Tamil Nadu,2017,12,December,Q4,6,Wednesday,456.95,39,35,Medium
OD06435,Amy,Fruits & Veggies,Organic Fruits,Ramanadhapuram,3/28/2018,West,1909,0.32,267.26,Tamil Nadu,2018,3,March,Q1,28,Wednesday,1298.12,14,32,Medium
OD06436,Vince,Bakery,Biscuits,Bodi,9/30/2018,West,1339,0.12,307.97,Tamil Nadu,2018,9,September,Q3,30,Sunday,1178.32,23,12,High
OD06437,Harish,Snacks,Chocolates,Namakkal,11/16/2015,West,1244,0.35,223.92,Tamil Nadu,2015,11,November,Q4,16,Monday,808.6,18,35,Medium
OD06438,Suresh,Snacks,Cookies,Dharmapuri,7/20/2015,West,2001,0.34,100.05,Tamil Nadu,2015,7,July,Q3,20,Monday,1320.66,5,34,Medium
OD06439,Ridhesh,Fruits & Veggies,Fresh Fruits,Virudhunagar,3/19/2016,West,2457,0.1,515.97,Tamil Nadu,2016,3,March,Q1,19,Saturday,2211.3,21,10,High
OD06440,Jackson,Oil & Masala,Masalas,Karur,5/4/2015,West,590,0.11,35.4,Tamil Nadu,2015,5,May,Q2,4,Monday,525.1,6,11,Low
OD06441,Sudha,Snacks,Cookies,Salem,7/20/2015,West,1790,0.33,161.1,Tamil Nadu,2015,7,July,Q3,20,Monday,1199.3,9,33,Medium
OD06442,Kumar,Bakery,Cakes,Ramanadhapuram,11/20/2016,West,684,0.1,75.24,Tamil Nadu,2016,11,November,Q4,20,Sunday,615.6,11,10,Low
OD06443,Vinne,Oil & Masala,Spices,Vellore,3/28/2018,West,1802,0.16,108.12,Tamil Nadu,2018,3,March,Q1,28,Wednesday,1513.68,6,16,Medium
OD06444,Yadav,"Eggs, Meat & Fish",Mutton,Ooty,12/19/2015,West,2190,0.13,788.4,Tamil Nadu,2015,12,December,Q4,19,Saturday,1905.3,36,13,Very High
OD06445,Willams,Fruits & Veggies,Organic Fruits,Coimbatore,11/12/2016,West,1919,0.34,211.09,Tamil Nadu,2016,11,November,Q4,12,Saturday,1266.54,11,34,Medium
OD06446,Ganesh,Beverages,Health Drinks,Perambalur,10/15/2018,West,920,0.17,349.6,Tamil Nadu,2018,10,October,Q4,15,Monday,763.6,38,17,High
OD06447,Shah,Snacks,Chocolates,Perambalur,12/24/2017,West,503,0.33,115.69,Tamil Nadu,2017,12,December,Q4,24,Sunday,337.01,23,33,Medium
OD06448,Roshan,Oil & Masala,Edible Oil & Ghee,Pudukottai,10/28/2015,West,1073,0.23,375.55,Tamil Nadu,2015,10,October,Q4,28,Wednesday,826.21,35,23,High
OD06449,Shree,Fruits & Veggies,Fresh Fruits,Virudhunagar,9/25/2018,West,941,0.12,329.35,Tamil Nadu,2018,9,September,Q3,25,Tuesday,828.08,35,12,High
OD06450,Yadav,"Eggs, Meat & Fish",Chicken,Tenkasi,12/25/2017,West,1361,0.24,231.37,Tamil Nadu,2017,12,December,Q4,25,Monday,1034.36,17,24,Medium
OD06451,Willams,Bakery,Biscuits,Krishnagiri,10/10/2016,West,1531,0.16,382.75,Tamil Nadu,2016,10,October,Q4,10,Monday,1286.04,25,16,High
OD06452,Sundar,Bakery,Biscuits,Vellore,11/17/2015,West,791,0.33,324.31,Tamil Nadu,2015,11,November,Q4,17,Tuesday,529.97,41,33,High
OD06453,Ganesh,Fruits & Veggies,Organic Vegetables,Perambalur,3/28/2018,West,685,0.35,68.5,Tamil Nadu,2018,3,March,Q1,28,Wednesday,445.25,10,35,Low
OD06454,Amy,"Eggs, Meat & Fish",Eggs,Tenkasi,12/6/2015,West,672,0.28,302.4,Tamil Nadu,2015,12,December,Q4,6,Sunday,483.84,45,28,High
OD06455,Vince,Fruits & Veggies,Organic Vegetables,Pudukottai,9/6/2015,West,2070,0.18,248.4,Tamil Nadu,2015,9,September,Q3,6,Sunday,1697.4,12,18,Medium
OD06456,Shree,Oil & Masala,Masalas,Trichy,12/2/2018,West,1756,0.17,280.96,Tamil Nadu,2018,12,December,Q4,2,Sunday,1457.48,16,17,Medium
OD06457,Muneer,Oil & Masala,Edible Oil & Ghee,Tirunelveli,12/14/2017,West,1987,0.31,258.31,Tamil Nadu,2017,12,December,Q4,14,Thursday,1371.03,13,31,Medium
OD06458,Sudha,Fruits & Veggies,Fresh Vegetables,Kanyakumari,3/23/2016,West,1115,0.33,89.2,Tamil Nadu,2016,3,March,Q1,23,Wednesday,747.05,8,33,Low
OD06459,Yadav,Beverages,Soft Drinks,Salem,3/8/2016,West,557,0.22,194.95,Tamil Nadu,2016,3,March,Q1,8,Tuesday,434.46,35,22,Medium
OD06460,Sheeba,Fruits & Veggies,Fresh Fruits,Krishnagiri,8/4/2018,West,752,0.19,90.24,Tamil Nadu,2018,8,August,Q3,4,Saturday,609.12,12,19,Low
OD06461,Rumaiza,Food Grains,Organic Staples,Dindigul,10/21/2018,West,854,0.18,384.3,Tamil Nadu,2018,10,October,Q4,21,Sunday,700.28,45,18,High
OD06462,Vince,Bakery,Breads & Buns,Krishnagiri,7/4/2015,West,2011,0.2,784.29,Tamil Nadu,2015,7,July,Q3,4,Saturday,1608.8,39,20,Very High
OD06463,Amrish,Oil & Masala,Spices,Karur,9/11/2017,West,1929,0.1,810.18,Tamil Nadu,2017,9,September,Q3,11,Monday,1736.1,42,10,Very High
OD06464,Shah,Snacks,Cookies,Tirunelveli,4/4/2015,West,1613,0.29,661.33,Tamil Nadu,2015,4,April,Q2,4,Saturday,1145.23,41,29,Very High
OD06465,Haseena,"Eggs, Meat & Fish",Fish,Tirunelveli,10/28/2015,West,1640,0.35,639.6,Tamil Nadu,2015,10,October,Q4,28,Wednesday,1066,39,35,Very High
OD06466,Vidya,"Eggs, Meat & Fish",Eggs,Pudukottai,3/15/2017,West,1476,0.27,546.12,Tamil Nadu,2017,3,March,Q1,15,Wednesday,1077.48,37,27,High
OD06467,Ganesh,Snacks,Noodles,Tirunelveli,5/5/2017,West,2468,0.12,394.88,Tamil Nadu,2017,5,May,Q2,5,Friday,2171.84,16,12,High
OD06468,Komal,Snacks,Chocolates,Trichy,11/11/2015,West,1581,0.28,300.39,Tamil Nadu,2015,11,November,Q4,11,Wednesday,1138.32,19,28,High
OD06469,Malik,"Eggs, Meat & Fish",Mutton,Vellore,10/2/2015,West,2248,0.16,179.84,Tamil Nadu,2015,10,October,Q4,2,Friday,1888.32,8,16,Medium
OD06470,Mathew,Oil & Masala,Spices,Chennai,9/11/2017,West,1561,0.32,577.57,Tamil Nadu,2017,9,September,Q3,11,Monday,1061.48,37,32,High
OD06471,Verma,Oil & Masala,Edible Oil & Ghee,Namakkal,10/2/2015,West,546,0.22,212.94,Tamil Nadu,2015,10,October,Q4,2,Friday,425.88,39,22,Medium
OD06472,Ridhesh,Oil & Masala,Spices,Kanyakumari,8/4/2018,West,1355,0.25,596.2,Tamil Nadu,2018,8,August,Q3,4,Saturday,1016.25,44,25,High
OD06473,Krithika,Oil & Masala,Masalas,Tirunelveli,10/2/2015,West,1170,0.27,269.1,Tamil Nadu,2015,10,October,Q4,2,Friday,854.1,23,27,Medium
OD06474,Akash,Bakery,Breads & Buns,Vellore,9/13/2016,West,2198,0.29,571.48,Tamil Nadu,2016,9,September,Q3,13,Tuesday,1560.58,26,29,High
OD06475,Harish,Snacks,Noodles,Kanyakumari,10/20/2017,West,1916,0.13,574.8,Tamil Nadu,2017,10,October,Q4,20,Friday,1666.92,30,13,High
OD06476,Arvind,Beverages,Health Drinks,Nagercoil,9/17/2016,West,565,0.21,163.85,Tamil Nadu,2016,9,September,Q3,17,Saturday,446.35,29,21,Medium
OD06477,Hussain,Beverages,Health Drinks,Theni,11/12/2018,West,1643,0.26,394.32,Tamil Nadu,2018,11,November,Q4,12,Monday,1215.82,24,26,High
OD06478,James,"Eggs, Meat & Fish",Eggs,Salem,11/20/2016,West,1020,0.16,204,Tamil Nadu,2016,11,November,Q4,20,Sunday,856.8,20,16,Medium
OD06479,Jackson,Food Grains,Rice,Namakkal,10/25/2015,West,665,0.25,199.5,Tamil Nadu,2015,10,October,Q4,25,Sunday,498.75,30,25,Medium
OD06480,Peer,Fruits & Veggies,Fresh Fruits,Bodi,9/11/2017,West,1000,0.29,420,Tamil Nadu,2017,9,September,Q3,11,Monday,710,42,29,High
OD06481,Surya,Beverages,Health Drinks,Coimbatore,7/4/2015,West,632,0.35,284.4,Tamil Nadu,2015,7,July,Q3,4,Saturday,410.8,45,35,Medium
OD06482,Sheeba,Oil & Masala,Spices,Viluppuram,8/31/2016,West,2260,0.15,339,Tamil Nadu,2016,8,August,Q3,31,Wednesday,1921,15,15,High
OD06483,Shree,Oil & Masala,Edible Oil & Ghee,Coimbatore,4/13/2018,West,1929,0.18,327.93,Tamil Nadu,2018,4,April,Q2,13,Friday,1581.78,17,18,High
OD06484,Hussain,Beverages,Soft Drinks,Perambalur,11/14/2016,West,2313,0.25,138.78,Tamil Nadu,2016,11,November,Q4,14,Monday,1734.75,6,25,Medium
OD06485,Sheeba,Snacks,Cookies,Perambalur,10/2/2015,West,2078,0.33,914.32,Tamil Nadu,2015,10,October,Q4,2,Friday,1392.26,44,33,Very High
OD06486,Adavan,Beverages,Soft Drinks,Coimbatore,12/9/2017,West,2444,0.31,708.76,Tamil Nadu,2017,12,December,Q4,9,Saturday,1686.36,29,31,Very High
OD06487,Vidya,Oil & Masala,Masalas,Nagercoil,1/14/2018,West,2388,0.14,692.52,Tamil Nadu,2018,1,January,Q1,14,Sunday,2053.68,29,14,Very High
OD06488,Sabeela,Snacks,Noodles,Pudukottai,9/4/2018,West,979,0.17,146.85,Tamil Nadu,2018,9,September,Q3,4,Tuesday,812.57,15,17,Medium
OD06489,Sudha,Beverages,Soft Drinks,Dindigul,11/10/2018,West,787,0.19,165.27,Tamil Nadu,2018,11,November,Q4,10,Saturday,637.47,21,19,Medium
OD06490,Vince,Bakery,Biscuits,Vellore,11/24/2018,Central,765,0.28,344.25,Tamil Nadu,2018,11,November,Q4,24,Saturday,550.8,45,28,High
OD06491,Amy,Food Grains,Organic Staples,Dindigul,11/18/2018,Central,1020,0.29,51,Tamil Nadu,2018,11,November,Q4,18,Sunday,724.2,5,29,Low
OD06492,Sharon,Oil & Masala,Edible Oil & Ghee,Salem,5/20/2018,Central,1045,0.31,125.4,Tamil Nadu,2018,5,May,Q2,20,Sunday,721.05,12,31,Medium
OD06493,Adavan,Bakery,Cakes,Viluppuram,11/18/2018,Central,1251,0.18,525.42,Tamil Nadu,2018,11,November,Q4,18,Sunday,1025.82,42,18,High
OD06494,Arutra,Fruits & Veggies,Organic Vegetables,Chennai,12/26/2018,Central,741,0.16,244.53,Tamil Nadu,2018,12,December,Q4,26,Wednesday,622.44,33,16,Medium
OD06495,Yadav,Oil & Masala,Masalas,Vellore,11/18/2018,Central,1280,0.25,204.8,Tamil Nadu,2018,11,November,Q4,18,Sunday,960,16,25,Medium
OD06496,Yusuf,Food Grains,Rice,Cumbum,11/11/2016,Central,782,0.19,156.4,Tamil Nadu,2016,11,November,Q4,11,Friday,633.42,20,19,Medium
OD06497,Muneer,Beverages,Soft Drinks,Pudukottai,11/11/2016,Central,633,0.29,234.21,Tamil Nadu,2016,11,November,Q4,11,Friday,449.43,37,29,Medium
OD06498,Yadav,Fruits & Veggies,Organic Fruits,Pudukottai,3/24/2018,Central,1765,0.29,547.15,Tamil Nadu,2018,3,March,Q1,24,Saturday,1253.15,31,29,High
OD06499,Vince,Beverages,Health Drinks,Namakkal,9/26/2015,Central,1641,0.29,213.33,Tamil Nadu,2015,9,September,Q3,26,Saturday,1165.11,13,29,Medium
OD06500,Haseena,Food Grains,Atta & Flour,Trichy,3/2/2018,Central,765,0.21,198.9,Tamil Nadu,2018,3,March,Q1,2,Friday,604.35,26,21,Medium
OD06501,Ravi,Fruits & Veggies,Fresh Fruits,Vellore,12/12/2015,Central,1349,0.34,364.23,Tamil Nadu,2015,12,December,Q4,12,Saturday,890.34,27,34,High
OD06502,Kumar,Beverages,Health Drinks,Karur,8/12/2018,East,857,0.19,171.4,Tamil Nadu,2018,8,August,Q3,12,Sunday,694.17,20,19,Medium
OD06503,Shree,Oil & Masala,Spices,Cumbum,8/20/2018,East,1933,0.23,715.21,Tamil Nadu,2018,8,August,Q3,20,Monday,1488.41,37,23,Very High
OD06504,Adavan,Bakery,Biscuits,Nagercoil,8/12/2018,East,1010,0.22,50.5,Tamil Nadu,2018,8,August,Q3,12,Sunday,787.8,5,22,Low
OD06505,Hussain,"Eggs, Meat & Fish",Chicken,Nagercoil,11/8/2016,East,2292,0.17,320.88,Tamil Nadu,2016,11,November,Q4,8,Tuesday,1902.36,14,17,High
OD06506,Sharon,Beverages,Health Drinks,Ooty,5/28/2017,East,1675,0.34,268,Tamil Nadu,2017,5,May,Q2,28,Sunday,1105.5,16,34,Medium
OD06507,Vinne,Bakery,Biscuits,Vellore,3/10/2016,East,1712,0.19,633.44,Tamil Nadu,2016,3,March,Q1,10,Thursday,1386.72,37,19,Very High
OD06508,Veena,"Eggs, Meat & Fish",Fish,Chennai,7/21/2017,East,1835,0.32,128.45,Tamil Nadu,2017,7,July,Q3,21,Friday,1247.8,7,32,Medium
OD06509,Sabeela,Oil & Masala,Spices,Chennai,7/21/2017,East,1286,0.12,501.54,Tamil Nadu,2017,7,July,Q3,21,Friday,1131.68,39,12,High
OD06510,Shah,Beverages,Health Drinks,Kanyakumari,7/21/2017,East,674,0.3,155.02,Tamil Nadu,2017,7,July,Q3,21,Friday,471.8,23,30,Medium
OD06511,Mathew,Fruits & Veggies,Fresh Vegetables,Krishnagiri,12/11/2017,East,2301,0.21,759.33,Tamil Nadu,2017,12,December,Q4,11,Monday,1817.79,33,21,Very High
OD06512,Roshan,Oil & Masala,Edible Oil & Ghee,Cumbum,8/27/2018,East,1526,0.13,427.28,Tamil Nadu,2018,8,August,Q3,27,Monday,1327.62,28,13,High
OD06513,Yusuf,Snacks,Cookies,Viluppuram,12/11/2017,East,770,0.31,161.7,Tamil Nadu,2017,12,December,Q4,11,Monday,531.3,21,31,Medium
OD06514,Amrish,Food Grains,Dals & Pulses,Trichy,12/27/2018,East,1342,0.24,67.1,Tamil Nadu,2018,12,December,Q4,27,Thursday,1019.92,5,24,Low
OD06515,Vince,Food Grains,Rice,Salem,11/23/2017,East,1091,0.35,294.57,Tamil Nadu,2017,11,November,Q4,23,Thursday,709.15,27,35,Medium
OD06516,Ganesh,Oil & Masala,Masalas,Dindigul,7/3/2017,East,2071,0.26,207.1,Tamil Nadu,2017,7,July,Q3,3,Monday,1532.54,10,26,Medium
OD06517,Ravi,Snacks,Chocolates,Bodi,12/11/2017,East,1047,0.33,125.64,Tamil Nadu,2017,12,December,Q4,11,Monday,701.49,12,33,Medium
OD06518,Sheeba,Snacks,Noodles,Namakkal,9/30/2015,East,1009,0.31,161.44,Tamil Nadu,2015,9,September,Q3,30,Wednesday,696.21,16,31,Medium
OD06519,Yadav,Snacks,Noodles,Salem,12/12/2017,East,2099,0.1,818.61,Tamil Nadu,2017,12,December,Q4,12,Tuesday,1889.1,39,10,Very High
OD06520,Ravi,Food Grains,Rice,Krishnagiri,7/21/2017,East,2272,0.27,1022.4,Tamil Nadu,2017,7,July,Q3,21,Friday,1658.56,45,27,Very High
OD06521,Arutra,Bakery,Cakes,Coimbatore,3/5/2018,South,1791,0.28,501.48,Tamil Nadu,2018,3,March,Q1,5,Monday,1289.52,28,28,High
OD06522,Amrish,Bakery,Breads & Buns,Ooty,5/9/2015,South,1904,0.19,171.36,Tamil Nadu,2015,5,May,Q2,9,Saturday,1542.24,9,19,Medium
OD06523,Sharon,Fruits & Veggies,Organic Vegetables,Coimbatore,5/9/2015,South,968,0.29,280.72,Tamil Nadu,2015,5,May,Q2,9,Saturday,687.28,29,29,Medium
OD06524,Rumaiza,Snacks,Chocolates,Tirunelveli,3/5/2018,South,1069,0.34,235.18,Tamil Nadu,2018,3,March,Q1,5,Monday,705.54,22,34,Medium
OD06525,Aditi,Oil & Masala,Spices,Theni,5/9/2015,South,2357,0.3,707.1,Tamil Nadu,2015,5,May,Q2,9,Saturday,1649.9,30,30,Very High
OD06526,Sudeep,Bakery,Cakes,Namakkal,3/5/2018,South,2400,0.23,216,Tamil Nadu,2018,3,March,Q1,5,Monday,1848,9,23,Medium
OD06527,Sharon,"Eggs, Meat & Fish",Fish,Krishnagiri,5/9/2015,South,1343,0.19,120.87,Tamil Nadu,2015,5,May,Q2,9,Saturday,1087.83,9,19,Medium
OD06528,Hussain,"Eggs, Meat & Fish",Fish,Kanyakumari,9/15/2016,South,2216,0.34,997.2,Tamil Nadu,2016,9,September,Q3,15,Thursday,1462.56,45,34,Very High
OD06529,Mathew,Bakery,Biscuits,Karur,9/15/2016,South,1270,0.19,292.1,Tamil Nadu,2016,9,September,Q3,15,Thursday,1028.7,23,19,Medium
OD06530,Sudeep,"Eggs, Meat & Fish",Chicken,Virudhunagar,8/1/2017,West,1723,0.19,379.06,Tamil Nadu,2017,8,August,Q3,1,Tuesday,1395.63,22,19,High
OD06531,James,Oil & Masala,Edible Oil & Ghee,Madurai,12/2/2018,West,1431,0.1,558.09,Tamil Nadu,2018,12,December,Q4,2,Sunday,1287.9,39,10,High
OD06532,Krithika,"Eggs, Meat & Fish",Chicken,Namakkal,6/26/2017,West,1314,0.15,118.26,Tamil Nadu,2017,6,June,Q2,26,Monday,1116.9,9,15,Medium
OD06533,Amy,"Eggs, Meat & Fish",Eggs,Chennai,12/7/2016,West,740,0.14,148,Tamil Nadu,2016,12,December,Q4,7,Wednesday,636.4,20,14,Medium
OD06534,Arvind,Fruits & Veggies,Fresh Fruits,Dindigul,8/29/2015,West,621,0.2,130.41,Tamil Nadu,2015,8,August,Q3,29,Saturday,496.8,21,20,Medium
OD06535,Akash,Snacks,Cookies,Ramanadhapuram,8/29/2015,West,2439,0.34,634.14,Tamil Nadu,2015,8,August,Q3,29,Saturday,1609.74,26,34,Very High
OD06536,Rumaiza,Food Grains,Organic Staples,Ramanadhapuram,6/26/2017,West,1620,0.11,712.8,Tamil Nadu,2017,6,June,Q2,26,Monday,1441.8,44,11,Very High
OD06537,Ridhesh,Beverages,Soft Drinks,Perambalur,12/2/2018,West,1032,0.23,464.4,Tamil Nadu,2018,12,December,Q4,2,Sunday,794.64,45,23,High
OD06538,Surya,Snacks,Noodles,Krishnagiri,3/3/2017,West,1192,0.28,441.04,Tamil Nadu,2017,3,March,Q1,3,Friday,858.24,37,28,High
OD06539,Veena,Beverages,Health Drinks,Karur,9/1/2018,West,1643,0.35,476.47,Tamil Nadu,2018,9,September,Q3,1,Saturday,1067.95,29,35,High
OD06540,Sheeba,Fruits & Veggies,Organic Fruits,Tirunelveli,6/26/2017,West,525,0.33,220.5,Tamil Nadu,2017,6,June,Q2,26,Monday,351.75,42,33,Medium
OD06541,Harish,Snacks,Noodles,Dindigul,12/2/2018,West,2241,0.27,963.63,Tamil Nadu,2018,12,December,Q4,2,Sunday,1635.93,43,27,Very High
OD06542,Ravi,Snacks,Cookies,Tirunelveli,9/26/2018,West,1522,0.23,487.04,Tamil Nadu,2018,9,September,Q3,26,Wednesday,1171.94,32,23,High
OD06543,Harish,"Eggs, Meat & Fish",Chicken,Madurai,9/26/2018,West,1249,0.1,449.64,Tamil Nadu,2018,9,September,Q3,26,Wednesday,1124.1,36,10,High
OD06544,Vinne,Bakery,Biscuits,Nagercoil,10/10/2015,West,960,0.1,230.4,Tamil Nadu,2015,10,October,Q4,10,Saturday,864,24,10,Medium
OD06545,Peer,"Eggs, Meat & Fish",Mutton,Karur,8/21/2018,West,2399,0.27,839.65,Tamil Nadu,2018,8,August,Q3,21,Tuesday,1751.27,35,27,Very High
OD06546,James,Snacks,Cookies,Tenkasi,9/10/2018,West,1579,0.32,142.11,Tamil Nadu,2018,9,September,Q3,10,Monday,1073.72,9,32,Medium
OD06547,Yadav,Bakery,Cakes,Nagercoil,12/2/2018,West,1900,0.1,722,Tamil Nadu,2018,12,December,Q4,2,Sunday,1710,38,10,Very High
OD06548,Akash,Beverages,Health Drinks,Ooty,6/28/2017,West,2266,0.17,317.24,Tamil Nadu,2017,6,June,Q2,28,Wednesday,1880.78,14,17,High
OD06549,Hussain,Beverages,Soft Drinks,Vellore,8/24/2015,West,713,0.1,57.04,Tamil Nadu,2015,8,August,Q3,24,Monday,641.7,8,10,Low
OD06550,Arutra,Beverages,Health Drinks,Kanyakumari,6/28/2017,West,1450,0.16,275.5,Tamil Nadu,2017,6,June,Q2,28,Wednesday,1218,19,16,Medium
OD06551,Krithika,Bakery,Cakes,Dindigul,9/26/2018,West,2371,0.18,331.94,Tamil Nadu,2018,9,September,Q3,26,Wednesday,1944.22,14,18,High
OD06552,Shah,"Eggs, Meat & Fish",Mutton,Theni,9/26/2018,West,993,0.16,307.83,Tamil Nadu,2018,9,September,Q3,26,Wednesday,834.12,31,16,High
OD06553,Veronica,Snacks,Noodles,Karur,12/2/2018,West,794,0.31,63.52,Tamil Nadu,2018,12,December,Q4,2,Sunday,547.86,8,31,Low
OD06554,Shah,Oil & Masala,Edible Oil & Ghee,Krishnagiri,9/26/2017,Central,714,0.15,71.4,Tamil Nadu,2017,9,September,Q3,26,Tuesday,606.9,10,15,Low
OD06555,Surya,Snacks,Noodles,Karur,11/12/2017,Central,660,0.35,118.8,Tamil Nadu,2017,11,November,Q4,12,Sunday,429,18,35,Medium
OD06556,Kumar,Oil & Masala,Edible Oil & Ghee,Virudhunagar,6/1/2018,Central,644,0.14,154.56,Tamil Nadu,2018,6,June,Q2,1,Friday,553.84,24,14,Medium
OD06557,Suresh,Food Grains,Atta & Flour,Coimbatore,11/12/2017,Central,1762,0.12,546.22,Tamil Nadu,2017,11,November,Q4,12,Sunday,1550.56,31,12,High
OD06558,Harish,Fruits & Veggies,Fresh Vegetables,Tirunelveli,10/6/2015,Central,694,0.34,117.98,Tamil Nadu,2015,10,October,Q4,6,Tuesday,458.04,17,34,Medium
OD06559,Shree,Food Grains,Rice,Perambalur,12/19/2016,Central,2497,0.34,774.07,Tamil Nadu,2016,12,December,Q4,19,Monday,1648.02,31,34,Very High
OD06560,Arvind,Fruits & Veggies,Organic Vegetables,Madurai,11/12/2017,Central,1437,0.12,316.14,Tamil Nadu,2017,11,November,Q4,12,Sunday,1264.56,22,12,High
OD06561,Amrish,Fruits & Veggies,Fresh Vegetables,Nagercoil,7/25/2017,Central,2338,0.32,350.7,Tamil Nadu,2017,7,July,Q3,25,Tuesday,1589.84,15,32,High
OD06562,Yadav,Bakery,Breads & Buns,Dindigul,8/13/2017,Central,1743,0.27,418.32,Tamil Nadu,2017,8,August,Q3,13,Sunday,1272.39,24,27,High
OD06563,Hafiz,Oil & Masala,Edible Oil & Ghee,Perambalur,5/27/2017,Central,2065,0.27,826,Tamil Nadu,2017,5,May,Q2,27,Saturday,1507.45,40,27,Very High
